employee_id,first_name,last_name,full_name,mail_id,gender,dob,employment_type,department_id,join_date,location_id
NL-180,Urishilla,Mahajan,Urishilla Mahajan,urishillamahajan@nineleaps.com,Female,2000-05-21,Full-Time,12,2024-12-25,2
NL-181,Isaiah,Chacko,Isaiah Chacko,isaiahchacko@nineleaps.com,Male,1986-08-18,Full-Time,6,2019-06-15,2
NLI-031,Jeet,Boase,Jeet Boase,jeetboase@nineleaps.com,Male,2003-02-28,Intern,9,2017-10-16,1
NL-182,Megha,Padmanabhan,Megha Padmanabhan,meghapadmanabhan@nineleaps.com,Female,1975-08-23,Full-Time,3,2017-11-09,2
NL-183,Adya,Kari,Adya Kari,adyakari@nineleaps.com,Female,1978-01-02,Full-Time,6,2015-08-23,1
NL-184,Samarth,Ram,Samarth Ram,samarthram@nineleaps.com,Female,1989-01-06,Full-Time,11,2021-11-25,1
NL-185,Qadim,Loke,Qadim Loke,qadimloke@nineleaps.com,Male,1992-10-02,Full-Time,4,2018-09-16,2
NLI-032,Ekansh,Venkatesh,Ekansh Venkatesh,ekanshvenkatesh@nineleaps.com,Female,2000-09-19,Intern,2,2018-04-28,2
NL-186,Madhavi,Ratti,Madhavi Ratti,madhaviratti@nineleaps.com,Female,1979-01-04,Full-Time,10,2018-08-24,1
NL-187,Vinaya,Ghose,Vinaya Ghose,vinayaghose@nineleaps.com,Female,1996-02-24,Full-Time,3,2018-08-12,2
NLI-033,Tripti,Mitter,Tripti Mitter,triptimitter@nineleaps.com,Female,2002-04-13,Intern,2,2019-10-19,1
NL-188,Theodore,Karnik,Theodore Karnik,theodorekarnik@nineleaps.com,Female,1990-04-30,Full-Time,6,2017-07-29,2
NL-189,Isaiah,Jaggi,Isaiah Jaggi,isaiahjaggi@nineleaps.com,Female,1979-11-30,Full-Time,1,2021-04-23,1
NL-190,Raghav,Pillai,Raghav Pillai,raghavpillai@nineleaps.com,Male,1992-02-03,Full-Time,3,2021-03-30,1
NL-191,Peter,Krishnamurthy,Peter Krishnamurthy,peterkrishnamurthy@nineleaps.com,Male,1977-07-29,Full-Time,11,2023-08-22,2
NL-192,Nihal,Tak,Nihal Tak,nihaltak@nineleaps.com,Female,1990-03-07,Full-Time,1,2018-03-04,1
NL-193,Naksh,Chakrabarti,Naksh Chakrabarti,nakshchakrabarti@nineleaps.com,Male,1985-09-22,Full-Time,11,2019-07-17,1
NL-194,Wyatt,Bhakta,Wyatt Bhakta,wyattbhakta@nineleaps.com,Male,1978-09-30,Full-Time,5,2015-12-14,2
NL-195,Janya,Kaur,Janya Kaur,janyakaur@nineleaps.com,Male,2002-12-02,Full-Time,6,2021-11-03,2
NL-196,Warinder,Mittal,Warinder Mittal,warindermittal@nineleaps.com,Male,1978-01-19,Full-Time,9,2021-11-17,2
NL-197,Amruta,Varkey,Amruta Varkey,amrutavarkey@nineleaps.com,Male,1988-09-21,Full-Time,3,2019-07-19,2
NL-198,Vasatika,Grover,Vasatika Grover,vasatikagrover@nineleaps.com,Female,1986-02-15,Full-Time,7,2021-09-13,1
NLI-034,Lajita,Nagarajan,Lajita Nagarajan,lajitanagarajan@nineleaps.com,Female,2000-09-23,Intern,8,2024-09-23,2
NL-199,Jalsa,Choudhry,Jalsa Choudhry,jalsachoudhry@nineleaps.com,Female,2001-09-24,Full-Time,4,2016-04-27,2
NL-200,Mitali,Saran,Mitali Saran,mitalisaran@nineleaps.com,Female,1977-11-12,Full-Time,8,2018-08-26,2
NL-201,Janya,Oak,Janya Oak,janyaoak@nineleaps.com,Male,1998-05-13,Full-Time,1,2019-02-06,2
NL-202,Christopher,Baral,Christopher Baral,christopherbaral@nineleaps.com,Male,1981-01-24,Full-Time,4,2022-02-27,1
NL-203,Anamika,Chopra,Anamika Chopra,anamikachopra@nineleaps.com,Female,1999-08-01,Full-Time,7,2015-02-07,1
NL-204,Dipta,Yadav,Dipta Yadav,diptayadav@nineleaps.com,Female,1980-08-03,Full-Time,8,2020-06-25,2
NL-205,Mohini,Kaur,Mohini Kaur,mohinikaur@nineleaps.com,Male,1992-02-16,Full-Time,7,2014-05-28,1
NL-206,Lohit,Baral,Lohit Baral,lohitbaral@nineleaps.com,Male,1985-06-08,Full-Time,10,2021-10-13,1
NLI-035,Kai,Nigam,Kai Nigam,kainigam@nineleaps.com,Female,2002-03-21,Intern,1,2024-03-19,1
NL-207,Oscar,Mistry,Oscar Mistry,oscarmistry@nineleaps.com,Female,1982-07-19,Full-Time,3,2018-11-07,2
NL-208,Peter,Modi,Peter Modi,petermodi@nineleaps.com,Female,1988-05-31,Full-Time,10,2016-08-03,2
NLI-036,Aadhya,Srinivas,Aadhya Srinivas,aadhyasrinivas@nineleaps.com,Male,2002-08-07,Intern,10,2014-09-08,1
NLI-037,Ekapad,Roy,Ekapad Roy,ekapadroy@nineleaps.com,Female,2000-01-08,Intern,9,2018-09-12,2
NL-209,Radha,Sampath,Radha Sampath,radhasampath@nineleaps.com,Male,1978-09-24,Full-Time,9,2014-10-01,1
NL-210,Balveer,Sen,Balveer Sen,balveersen@nineleaps.com,Female,1983-09-23,Full-Time,11,2021-10-20,2
NL-211,Umang,Borde,Umang Borde,umangborde@nineleaps.com,Female,1990-05-20,Full-Time,2,2015-03-07,1
NL-212,Noah,Khanna,Noah Khanna,noahkhanna@nineleaps.com,Female,1978-08-08,Full-Time,8,2018-05-25,2
NLI-038,Ekiya,Karan,Ekiya Karan,ekiyakaran@nineleaps.com,Female,2001-02-21,Intern,6,2023-10-07,1
NL-213,Leela,Singh,Leela Singh,leelasingh@nineleaps.com,Male,1989-05-20,Full-Time,6,2019-10-28,1
NLI-039,Indali,Bhasin,Indali Bhasin,indalibhasin@nineleaps.com,Female,2004-10-09,Intern,6,2018-10-18,2
NL-214,Watika,Narayanan,Watika Narayanan,watikanarayanan@nineleaps.com,Female,1980-02-23,Full-Time,7,2014-04-15,1
NL-215,Samuel,Karnik,Samuel Karnik,samuelkarnik@nineleaps.com,Female,1987-12-07,Full-Time,3,2014-12-27,1
NL-216,Frado,Kota,Frado Kota,fradokota@nineleaps.com,Female,2002-11-07,Full-Time,12,2017-11-01,2
NL-217,Champak,Bhatt,Champak Bhatt,champakbhatt@nineleaps.com,Female,1991-12-10,Full-Time,2,2018-07-10,1
NL-218,Kritika,Wadhwa,Kritika Wadhwa,kritikawadhwa@nineleaps.com,Female,1982-12-24,Full-Time,2,2021-11-16,1
NL-219,Ijaya,Rastogi,Ijaya Rastogi,ijayarastogi@nineleaps.com,Female,1987-06-08,Full-Time,11,2020-08-12,2
NL-220,Oscar,Choudhury,Oscar Choudhury,oscarchoudhury@nineleaps.com,Male,1986-03-12,Full-Time,8,2016-12-16,2
NL-221,Wriddhish,Prabhu,Wriddhish Prabhu,wriddhishprabhu@nineleaps.com,Female,1985-02-08,Full-Time,5,2024-07-02,1
NL-222,Kamya,Hari,Kamya Hari,kamyahari@nineleaps.com,Female,1978-11-16,Full-Time,5,2020-01-21,2
NL-223,Vyanjana,Solanki,Vyanjana Solanki,vyanjanasolanki@nineleaps.com,Male,2000-02-28,Full-Time,11,2015-09-28,1
NL-224,Adya,Pradhan,Adya Pradhan,adyapradhan@nineleaps.com,Male,1998-11-04,Full-Time,7,2019-03-01,1
NL-225,Yashica,Edwin,Yashica Edwin,yashicaedwin@nineleaps.com,Female,1998-05-09,Full-Time,7,2021-12-28,1
NL-226,Ekta,Mahal,Ekta Mahal,ektamahal@nineleaps.com,Male,1984-02-06,Full-Time,7,2016-09-14,1
NL-227,Agastya,Patla,Agastya Patla,agastyapatla@nineleaps.com,Male,1981-05-25,Full-Time,11,2015-06-01,1
NLI-040,Warinder,Ratti,Warinder Ratti,warinderratti@nineleaps.com,Male,2002-05-30,Intern,4,2016-09-02,1
NL-228,Odika,Chauhan,Odika Chauhan,odikachauhan@nineleaps.com,Male,1988-11-19,Full-Time,2,2023-04-06,1
NL-229,Amruta,Bora,Amruta Bora,amrutabora@nineleaps.com,Female,1994-08-08,Full-Time,3,2019-01-16,2
NL-230,Aashi,Butala,Aashi Butala,aashibutala@nineleaps.com,Female,2001-06-25,Full-Time,6,2015-10-27,1
NL-231,Varenya,Bhargava,Varenya Bhargava,varenyabhargava@nineleaps.com,Female,1990-04-22,Full-Time,9,2015-04-14,2
NL-232,Yahvi,Buch,Yahvi Buch,yahvibuch@nineleaps.com,Male,1981-10-19,Full-Time,3,2016-05-14,2
NL-233,Madhavi,Ganesan,Madhavi Ganesan,madhaviganesan@nineleaps.com,Male,1975-02-20,Full-Time,5,2019-08-14,1
NL-234,Finn,Raja,Finn Raja,finnraja@nineleaps.com,Male,1999-04-16,Full-Time,3,2021-11-17,2
NL-235,Nidra,Sankar,Nidra Sankar,nidrasankar@nineleaps.com,Male,1999-05-30,Full-Time,3,2018-11-11,2
NL-236,Idika,Apte,Idika Apte,idikaapte@nineleaps.com,Female,1988-05-08,Full-Time,5,2014-09-18,1
NL-237,Vincent,Khatri,Vincent Khatri,vincentkhatri@nineleaps.com,Female,1996-01-14,Full-Time,12,2018-10-02,2
NLI-041,Vasatika,Amble,Vasatika Amble,vasatikaamble@nineleaps.com,Male,2004-06-09,Intern,7,2021-02-27,1
NL-238,Dayamai,Vaidya,Dayamai Vaidya,dayamaivaidya@nineleaps.com,Female,1995-02-05,Full-Time,1,2015-04-18,2
NL-239,Chandani,Bhatt,Chandani Bhatt,chandanibhatt@nineleaps.com,Male,1975-03-07,Full-Time,11,2021-06-19,2
NL-240,Yug,Kant,Yug Kant,yugkant@nineleaps.com,Female,1992-08-21,Full-Time,1,2014-05-21,2
NLI-042,Charita,Subramaniam,Charita Subramaniam,charitasubramaniam@nineleaps.com,Male,2004-09-28,Intern,9,2022-05-02,2
NL-241,Harshil,Upadhyay,Harshil Upadhyay,harshilupadhyay@nineleaps.com,Female,1992-06-25,Full-Time,1,2019-01-28,2
NL-242,Nitesh,Tata,Nitesh Tata,niteshtata@nineleaps.com,Male,1991-02-23,Full-Time,7,2019-02-01,1
NL-243,Hritik,Banerjee,Hritik Banerjee,hritikbanerjee@nineleaps.com,Female,1977-11-24,Full-Time,12,2024-08-25,2
NL-244,Tarak,Ganguly,Tarak Ganguly,tarakganguly@nineleaps.com,Female,1995-08-31,Full-Time,8,2017-09-22,2
NLI-043,Bhanumati,Sanghvi,Bhanumati Sanghvi,bhanumatisanghvi@nineleaps.com,Female,2002-12-12,Intern,5,2020-02-26,2
NL-245,Yachana,Bhatnagar,Yachana Bhatnagar,yachanabhatnagar@nineleaps.com,Male,2001-06-15,Full-Time,1,2016-10-08,1
NL-246,Zaitra,Nagar,Zaitra Nagar,zaitranagar@nineleaps.com,Male,1979-05-12,Full-Time,11,2021-05-17,2
NL-247,Chakradev,Nagar,Chakradev Nagar,chakradevnagar@nineleaps.com,Female,1984-05-14,Full-Time,10,2016-07-13,2
NL-248,Rachana,Bhatia,Rachana Bhatia,rachanabhatia@nineleaps.com,Male,1988-02-06,Full-Time,2,2015-04-15,2
NL-249,Theodore,Ghose,Theodore Ghose,theodoreghose@nineleaps.com,Male,1976-11-29,Full-Time,4,2019-01-14,2
NL-250,Urishilla,Johal,Urishilla Johal,urishillajohal@nineleaps.com,Male,1992-05-09,Full-Time,1,2015-07-10,1
NL-251,Aayush,Comar,Aayush Comar,aayushcomar@nineleaps.com,Female,1978-11-19,Full-Time,4,2016-05-28,2
NL-252,Nisha,Singh,Nisha Singh,nishasingh@nineleaps.com,Female,1993-10-13,Full-Time,2,2020-07-28,1
NLI-044,Jack,Sampath,Jack Sampath,jacksampath@nineleaps.com,Male,2000-01-24,Intern,1,2022-04-25,1
NL-253,Balendra,Bhargava,Balendra Bhargava,balendrabhargava@nineleaps.com,Male,1983-05-27,Full-Time,11,2015-02-17,2
NL-254,Qarin,Dube,Qarin Dube,qarindube@nineleaps.com,Male,1982-04-15,Full-Time,10,2019-04-18,2
NL-255,Upadhriti,Brahmbhatt,Upadhriti Brahmbhatt,upadhritibrahmbhatt@nineleaps.com,Female,1998-01-02,Full-Time,9,2022-01-03,1
NL-256,Omkaar,Dyal,Omkaar Dyal,omkaardyal@nineleaps.com,Male,1982-07-27,Full-Time,9,2019-08-07,2
NL-257,Umang,Thakur,Umang Thakur,umangthakur@nineleaps.com,Female,1991-05-24,Full-Time,3,2021-04-14,1
NL-258,Dalbir,Mistry,Dalbir Mistry,dalbirmistry@nineleaps.com,Female,1977-02-25,Full-Time,3,2022-04-04,1
NL-259,Eta,Sengupta,Eta Sengupta,etasengupta@nineleaps.com,Female,1990-06-16,Full-Time,11,2023-05-19,2
NL-260,Andrew,Ganesan,Andrew Ganesan,andrewganesan@nineleaps.com,Female,1982-02-03,Full-Time,1,2015-09-26,1
NL-261,Bimala,Goswami,Bimala Goswami,bimalagoswami@nineleaps.com,Female,1995-05-27,Full-Time,2,2019-12-27,2
NL-262,Vedika,Chauhan,Vedika Chauhan,vedikachauhan@nineleaps.com,Female,1978-09-11,Full-Time,3,2020-01-11,1
NLI-045,Bina,Sarkar,Bina Sarkar,binasarkar@nineleaps.com,Female,2002-12-01,Intern,3,2020-06-02,1
NL-263,Bahadurjit,Modi,Bahadurjit Modi,bahadurjitmodi@nineleaps.com,Male,1980-09-24,Full-Time,2,2014-03-12,2
NL-264,Vidhi,Yadav,Vidhi Yadav,vidhiyadav@nineleaps.com,Female,2001-09-24,Full-Time,7,2021-01-26,2
NL-265,Yashvi,Dhawan,Yashvi Dhawan,yashvidhawan@nineleaps.com,Female,1991-07-17,Full-Time,4,2020-11-18,1
NL-266,Veer,Varma,Veer Varma,veervarma@nineleaps.com,Male,1989-12-27,Full-Time,1,2019-05-14,2
NLI-046,Vritti,Gade,Vritti Gade,vrittigade@nineleaps.com,Male,2003-07-12,Intern,10,2018-10-06,1
NL-267,Mohini,Brar,Mohini Brar,mohinibrar@nineleaps.com,Female,1975-11-16,Full-Time,4,2020-05-25,1
NLI-047,Sathvik,Lad,Sathvik Lad,sathviklad@nineleaps.com,Female,2001-02-15,Intern,4,2017-09-20,2
NL-268,Urmi,Gola,Urmi Gola,urmigola@nineleaps.com,Female,1986-07-22,Full-Time,8,2020-11-30,1
NL-269,Rachana,Sinha,Rachana Sinha,rachanasinha@nineleaps.com,Male,1986-05-12,Full-Time,3,2024-08-18,1
NL-270,Jason,Devi,Jason Devi,jasondevi@nineleaps.com,Female,1991-03-05,Full-Time,3,2017-07-25,1
NL-271,Anay,Oommen,Anay Oommen,anayoommen@nineleaps.com,Female,1975-05-29,Full-Time,4,2021-08-27,2
NL-272,Lekha,Vasa,Lekha Vasa,lekhavasa@nineleaps.com,Male,1978-10-02,Full-Time,4,2015-12-17,2
NLI-048,Fariq,Sanghvi,Fariq Sanghvi,fariqsanghvi@nineleaps.com,Male,2004-09-16,Intern,3,2017-05-06,2
NLI-049,Vasatika,Iyer,Vasatika Iyer,vasatikaiyer@nineleaps.com,Male,2002-11-26,Intern,9,2017-08-23,1
NL-273,Faris,Arya,Faris Arya,farisarya@nineleaps.com,Female,2003-07-10,Full-Time,6,2024-03-11,2
NL-274,Unni,Nagi,Unni Nagi,unninagi@nineleaps.com,Female,1982-05-06,Full-Time,11,2022-01-25,1
NL-275,Aarav,Prabhu,Aarav Prabhu,aaravprabhu@nineleaps.com,Female,1980-01-31,Full-Time,10,2021-10-06,1
NL-276,Dhruv,Kota,Dhruv Kota,dhruvkota@nineleaps.com,Male,1985-11-12,Full-Time,11,2016-12-10,2
NL-277,Ucchal,Patla,Ucchal Patla,ucchalpatla@nineleaps.com,Male,1975-10-08,Full-Time,9,2024-06-01,2
NL-278,Jeevika,Kapoor,Jeevika Kapoor,jeevikakapoor@nineleaps.com,Male,2002-10-16,Full-Time,11,2016-10-26,2
NL-279,Gaurika,Sheth,Gaurika Sheth,gaurikasheth@nineleaps.com,Male,1982-02-26,Full-Time,9,2014-01-12,1
NLI-050,Udant,Srinivasan,Udant Srinivasan,udantsrinivasan@nineleaps.com,Male,2004-02-15,Intern,6,2019-02-23,1
NL-280,Megha,Patla,Megha Patla,meghapatla@nineleaps.com,Male,1987-09-07,Full-Time,12,2023-04-11,2
NL-281,Vincent,Varma,Vincent Varma,vincentvarma@nineleaps.com,Male,1975-01-28,Full-Time,12,2019-07-01,1
NL-282,Anika,Ganesh,Anika Ganesh,anikaganesh@nineleaps.com,Female,1979-07-14,Full-Time,5,2015-07-19,1
NLI-051,Quincy,Sankaran,Quincy Sankaran,quincysankaran@nineleaps.com,Male,2003-11-27,Intern,5,2021-08-29,1
NL-283,Yug,Sami,Yug Sami,yugsami@nineleaps.com,Male,1995-05-14,Full-Time,7,2019-08-13,1
NL-284,William,Trivedi,William Trivedi,williamtrivedi@nineleaps.com,Male,2003-06-28,Full-Time,10,2016-03-15,1
NL-285,Arin,Brahmbhatt,Arin Brahmbhatt,arinbrahmbhatt@nineleaps.com,Female,1987-08-10,Full-Time,10,2020-07-30,1
NL-286,Lajita,Gopal,Lajita Gopal,lajitagopal@nineleaps.com,Female,1994-05-21,Full-Time,5,2018-07-15,2
NL-287,Widisha,Mohanty,Widisha Mohanty,widishamohanty@nineleaps.com,Male,1986-12-23,Full-Time,5,2019-08-09,1
NL-288,Faras,Sarraf,Faras Sarraf,farassarraf@nineleaps.com,Male,1977-07-05,Full-Time,11,2023-02-27,2
NL-289,Urvashi,Rajagopal,Urvashi Rajagopal,urvashirajagopal@nineleaps.com,Male,1995-08-10,Full-Time,3,2024-01-02,1
NL-290,Chavvi,Gour,Chavvi Gour,chavvigour@nineleaps.com,Female,1988-04-03,Full-Time,6,2017-01-02,1
NL-291,Onkar,Jhaveri,Onkar Jhaveri,onkarjhaveri@nineleaps.com,Female,1988-04-10,Full-Time,2,2024-07-15,2
NL-292,Warhi,Dada,Warhi Dada,warhidada@nineleaps.com,Female,1979-03-07,Full-Time,9,2023-08-01,1
NL-293,Saanvi,Bose,Saanvi Bose,saanvibose@nineleaps.com,Female,1986-07-24,Full-Time,7,2024-08-22,2
NL-294,Kamala,Rau,Kamala Rau,kamalarau@nineleaps.com,Female,1981-08-04,Full-Time,6,2022-09-23,2
NLI-052,Vidhi,Narain,Vidhi Narain,vidhinarain@nineleaps.com,Female,2002-06-26,Intern,6,2016-10-30,1
NL-295,Rachita,Chaudhuri,Rachita Chaudhuri,rachitachaudhuri@nineleaps.com,Male,1987-04-11,Full-Time,8,2021-04-04,2
NL-296,Samar,Saini,Samar Saini,samarsaini@nineleaps.com,Male,1996-09-28,Full-Time,8,2016-03-17,2
NL-297,Yoshita,Bora,Yoshita Bora,yoshitabora@nineleaps.com,Male,1984-12-17,Full-Time,7,2024-03-16,1
NL-298,Manan,Savant,Manan Savant,manansavant@nineleaps.com,Female,1995-08-16,Full-Time,4,2018-05-25,1
NLI-053,Ishanvi,Nair,Ishanvi Nair,ishanvinair@nineleaps.com,Male,2004-11-16,Intern,12,2015-02-04,1
NLI-054,Idika,Vyas,Idika Vyas,idikavyas@nineleaps.com,Male,2004-03-12,Intern,10,2020-06-04,2
NL-299,Jagat,Pant,Jagat Pant,jagatpant@nineleaps.com,Female,1998-02-28,Full-Time,6,2015-06-07,1
NL-300,Prisha,Prabhu,Prisha Prabhu,prishaprabhu@nineleaps.com,Female,1975-10-12,Full-Time,8,2015-06-13,1
NL-301,Jeremiah,Bali,Jeremiah Bali,jeremiahbali@nineleaps.com,Female,1995-09-07,Full-Time,7,2017-04-12,1
NL-302,Ekbal,Aggarwal,Ekbal Aggarwal,ekbalaggarwal@nineleaps.com,Male,1997-05-09,Full-Time,10,2021-10-11,2
NL-303,Gauri,Muni,Gauri Muni,gaurimuni@nineleaps.com,Female,1977-04-04,Full-Time,3,2019-06-19,1
NLI-055,Krisha,De,Krisha De,krishade@nineleaps.com,Male,2003-09-19,Intern,1,2017-07-29,1
NL-304,Falan,Gaba,Falan Gaba,falangaba@nineleaps.com,Female,1977-06-03,Full-Time,1,2022-09-23,2
NL-305,Advik,Bahl,Advik Bahl,advikbahl@nineleaps.com,Female,2000-08-23,Full-Time,1,2020-08-25,1
NL-306,Ekantika,Puri,Ekantika Puri,ekantikapuri@nineleaps.com,Female,1994-06-11,Full-Time,1,2018-01-14,1
NL-307,Karan,Chaudry,Karan Chaudry,karanchaudry@nineleaps.com,Female,2003-09-12,Full-Time,12,2019-12-22,1
NL-308,Yug,Dhaliwal,Yug Dhaliwal,yugdhaliwal@nineleaps.com,Male,1997-05-21,Full-Time,11,2018-07-13,2
NLI-056,Guneet,Yogi,Guneet Yogi,guneetyogi@nineleaps.com,Female,2001-07-20,Intern,3,2021-05-13,1
NL-309,Gayathri,Barman,Gayathri Barman,gayathribarman@nineleaps.com,Female,1994-06-28,Full-Time,2,2019-07-15,1
NL-310,Darpan,Tella,Darpan Tella,darpantella@nineleaps.com,Male,1998-11-15,Full-Time,4,2016-02-04,1
NL-311,Falguni,Acharya,Falguni Acharya,falguniacharya@nineleaps.com,Female,2000-01-27,Full-Time,11,2023-10-31,1
NL-312,Madhavi,Pal,Madhavi Pal,madhavipal@nineleaps.com,Female,1989-01-11,Full-Time,10,2014-03-30,2
NLI-057,Geetika,Ahluwalia,Geetika Ahluwalia,geetikaahluwalia@nineleaps.com,Female,2002-11-01,Intern,9,2018-06-16,1
NL-313,Tripti,Iyengar,Tripti Iyengar,triptiiyengar@nineleaps.com,Male,1999-04-27,Full-Time,9,2016-08-03,1
NL-314,Chandran,Vohra,Chandran Vohra,chandranvohra@nineleaps.com,Male,1984-03-26,Full-Time,9,2021-02-26,2
NL-315,Robert,Chatterjee,Robert Chatterjee,robertchatterjee@nineleaps.com,Male,1993-09-07,Full-Time,3,2014-10-30,2
NL-316,Lucky,Bhatti,Lucky Bhatti,luckybhatti@nineleaps.com,Male,1977-08-04,Full-Time,7,2022-09-21,2
NL-317,Faris,Devan,Faris Devan,farisdevan@nineleaps.com,Female,1997-04-23,Full-Time,4,2018-02-28,1
NL-318,Yamini,Bhardwaj,Yamini Bhardwaj,yaminibhardwaj@nineleaps.com,Female,1981-08-20,Full-Time,3,2023-06-22,1
NL-319,Dalbir,Rajan,Dalbir Rajan,dalbirrajan@nineleaps.com,Male,1982-08-28,Full-Time,2,2016-08-20,1
NL-320,Upma,Nagarajan,Upma Nagarajan,upmanagarajan@nineleaps.com,Male,1981-02-03,Full-Time,11,2016-10-12,2
NL-321,Balhaar,Kalita,Balhaar Kalita,balhaarkalita@nineleaps.com,Male,1976-10-09,Full-Time,8,2018-08-04,1
NL-322,Upadhriti,Apte,Upadhriti Apte,upadhritiapte@nineleaps.com,Male,1978-06-24,Full-Time,5,2017-02-01,1
NL-323,Finn,Doshi,Finn Doshi,finndoshi@nineleaps.com,Male,1997-06-02,Full-Time,5,2015-10-27,2
NL-324,Darpan,Kalla,Darpan Kalla,darpankalla@nineleaps.com,Female,1992-05-12,Full-Time,2,2024-11-09,2
NL-325,Abhimanyu,Kamdar,Abhimanyu Kamdar,abhimanyukamdar@nineleaps.com,Female,1983-02-02,Full-Time,7,2014-02-04,1
NL-326,Qarin,Kala,Qarin Kala,qarinkala@nineleaps.com,Male,1998-07-20,Full-Time,12,2015-08-15,1
NLI-058,Yoshita,Krishnan,Yoshita Krishnan,yoshitakrishnan@nineleaps.com,Female,2003-05-04,Intern,4,2016-03-05,1
NL-327,Rajeshri,Chhabra,Rajeshri Chhabra,rajeshrichhabra@nineleaps.com,Female,1988-09-22,Full-Time,10,2022-10-01,2
NLI-059,Pahal,Pillay,Pahal Pillay,pahalpillay@nineleaps.com,Female,2001-11-11,Intern,2,2024-01-10,2
NL-328,Jagat,Deshmukh,Jagat Deshmukh,jagatdeshmukh@nineleaps.com,Male,1977-07-13,Full-Time,2,2019-10-06,2
NL-329,Chasmum,Khanna,Chasmum Khanna,chasmumkhanna@nineleaps.com,Male,1986-08-17,Full-Time,11,2015-09-17,2
NL-330,Warinder,Sridhar,Warinder Sridhar,warindersridhar@nineleaps.com,Male,1977-10-10,Full-Time,8,2018-12-14,1
NLI-060,Quincy,Datta,Quincy Datta,quincydatta@nineleaps.com,Female,2001-04-12,Intern,8,2016-05-03,1
NL-331,Kai,Dhaliwal,Kai Dhaliwal,kaidhaliwal@nineleaps.com,Female,1983-07-30,Full-Time,12,2023-03-14,1
NL-332,Kai,Natarajan,Kai Natarajan,kainatarajan@nineleaps.com,Male,1977-01-12,Full-Time,4,2018-04-09,2
NL-333,Triveni,Badami,Triveni Badami,trivenibadami@nineleaps.com,Female,1987-08-15,Full-Time,2,2019-12-13,2
NL-334,Eiravati,Ganesh,Eiravati Ganesh,eiravatiganesh@nineleaps.com,Female,1988-03-21,Full-Time,7,2015-05-17,2
NL-335,Gaurav,Sinha,Gaurav Sinha,gauravsinha@nineleaps.com,Male,1978-10-30,Full-Time,9,2015-07-31,2
NL-336,Lakshmi,Prabhakar,Lakshmi Prabhakar,lakshmiprabhakar@nineleaps.com,Female,1989-04-17,Full-Time,11,2022-11-01,1
NL-337,Veda,Ghosh,Veda Ghosh,vedaghosh@nineleaps.com,Female,1997-06-24,Full-Time,4,2019-02-25,1
NL-338,Sanaya,Garg,Sanaya Garg,sanayagarg@nineleaps.com,Female,1999-05-12,Full-Time,6,2023-01-19,1
NL-339,Yuvraj,Swamy,Yuvraj Swamy,yuvrajswamy@nineleaps.com,Female,1984-11-20,Full-Time,12,2020-04-25,2
NL-340,Rushil,Pai,Rushil Pai,rushilpai@nineleaps.com,Female,2001-06-20,Full-Time,6,2022-01-14,2
NL-341,Baghyawati,Rastogi,Baghyawati Rastogi,baghyawatirastogi@nineleaps.com,Male,2002-07-14,Full-Time,11,2016-01-24,2
NL-342,Bishakha,Savant,Bishakha Savant,bishakhasavant@nineleaps.com,Female,2001-06-01,Full-Time,7,2023-05-16,2
NL-343,Urishilla,Shankar,Urishilla Shankar,urishillashankar@nineleaps.com,Male,1992-11-05,Full-Time,6,2023-07-08,2
NL-344,Arunima,Bandi,Arunima Bandi,arunimabandi@nineleaps.com,Female,1987-07-26,Full-Time,11,2020-09-10,2
NL-345,Ubika,Kapoor,Ubika Kapoor,ubikakapoor@nineleaps.com,Female,1994-06-07,Full-Time,4,2014-08-07,2
NL-346,Abdul,Bir,Abdul Bir,abdulbir@nineleaps.com,Male,1984-07-22,Full-Time,9,2024-04-11,2
NL-347,Azaan,Garde,Azaan Garde,azaangarde@nineleaps.com,Female,1979-05-16,Full-Time,9,2021-05-24,1
NL-348,Gaurangi,Chokshi,Gaurangi Chokshi,gaurangichokshi@nineleaps.com,Male,1980-09-19,Full-Time,6,2023-06-29,2
NLI-061,Janani,Deol,Janani Deol,jananideol@nineleaps.com,Female,2004-08-07,Intern,12,2024-12-23,1
NLI-062,Sai,Naidu,Sai Naidu,sainaidu@nineleaps.com,Male,2000-12-21,Intern,2,2014-05-20,1
NL-349,Lavanya,Thakkar,Lavanya Thakkar,lavanyathakkar@nineleaps.com,Female,1979-01-03,Full-Time,1,2018-10-09,2
NL-350,Triya,Ramachandran,Triya Ramachandran,triyaramachandran@nineleaps.com,Female,1992-12-28,Full-Time,1,2019-08-21,1
NL-351,Kamala,Pingle,Kamala Pingle,kamalapingle@nineleaps.com,Female,1996-08-17,Full-Time,9,2016-02-14,1
NL-352,Bishakha,Lad,Bishakha Lad,bishakhalad@nineleaps.com,Male,1981-09-01,Full-Time,12,2020-06-17,1
NL-353,Indira,Khalsa,Indira Khalsa,indirakhalsa@nineleaps.com,Female,1993-03-07,Full-Time,4,2022-01-29,1
NL-354,Aradhana,Nazareth,Aradhana Nazareth,aradhananazareth@nineleaps.com,Male,1996-04-23,Full-Time,3,2020-11-04,2
NLI-063,Unnati,Acharya,Unnati Acharya,unnatiacharya@nineleaps.com,Female,2000-09-02,Intern,2,2021-05-25,2
