employee_id,first_name,last_name,full_name,mail_id,gender,dob,employment_type,department_id,join_date,location_id
NL-179,Anjali,Bhattacharyya,Anjali Bhattacharyya,anjalibhattacharyya@nineleaps.com,Female,1991-04-19,Full-Time,4,2022-02-02,2
NL-180,Mohammed,Som,Mohammed Som,mohammedsom@nineleaps.com,Female,1999-04-27,Full-Time,5,2017-01-20,2
NL-181,Maanas,Babu,Maanas Babu,maanasbabu@nineleaps.com,Male,1994-01-07,Full-Time,4,2014-10-04,2
NL-182,Ishita,Bal,Ishita Bal,ishitabal@nineleaps.com,Male,1995-01-30,Full-Time,9,2016-11-02,1
NL-183,Aarnav,Hora,Aarnav Hora,aarnavhora@nineleaps.com,Female,1994-06-25,Full-Time,4,2020-08-06,2
NL-184,Alka,Mukherjee,Alka Mukherjee,alkamukherjee@nineleaps.com,Female,1979-01-31,Full-Time,8,2016-05-23,2
NL-185,Zaitra,Bumb,Zaitra Bumb,zaitrabumb@nineleaps.com,Male,1999-04-01,Full-Time,4,2019-10-10,1
NL-186,Max,Nagarajan,Max Nagarajan,maxnagarajan@nineleaps.com,Female,1993-01-11,Full-Time,5,2022-02-14,2
NL-187,Kamya,Mody,Kamya Mody,kamyamody@nineleaps.com,Male,1992-12-14,Full-Time,5,2016-04-27,1
NL-188,Sanya,Lall,Sanya Lall,sanyalall@nineleaps.com,Female,1990-01-29,Full-Time,8,2021-07-25,2
NLI-034,Advay,Saran,Advay Saran,advaysaran@nineleaps.com,Male,2000-01-11,Intern,4,2020-08-21,1
NL-189,Champak,Sidhu,Champak Sidhu,champaksidhu@nineleaps.com,Male,1985-11-18,Full-Time,1,2024-07-23,1
NL-190,Amara,Chanda,Amara Chanda,amarachanda@nineleaps.com,Female,1998-11-27,Full-Time,10,2018-12-15,1
NL-191,Ikshita,Golla,Ikshita Golla,ikshitagolla@nineleaps.com,Female,2002-10-17,Full-Time,2,2019-02-06,2
NL-192,Rachita,Bassi,Rachita Bassi,rachitabassi@nineleaps.com,Female,1977-03-11,Full-Time,12,2016-06-10,1
NL-193,Andrew,Kar,Andrew Kar,andrewkar@nineleaps.com,Male,1976-05-24,Full-Time,12,2024-01-06,2
NL-194,Anamika,Wason,Anamika Wason,anamikawason@nineleaps.com,Female,1986-11-18,Full-Time,3,2015-05-10,2
NL-195,Tanish,Joshi,Tanish Joshi,tanishjoshi@nineleaps.com,Male,1980-07-09,Full-Time,12,2023-08-07,2
NL-196,Chasmum,Ramakrishnan,Chasmum Ramakrishnan,chasmumramakrishnan@nineleaps.com,Male,1997-05-23,Full-Time,6,2019-11-06,1
NL-197,Gagan,Goda,Gagan Goda,gagangoda@nineleaps.com,Female,1994-02-25,Full-Time,11,2018-05-13,2
NL-198,Advik,Zacharia,Advik Zacharia,advikzacharia@nineleaps.com,Male,1978-02-28,Full-Time,12,2023-05-12,2
NL-199,Sai,Kala,Sai Kala,saikala@nineleaps.com,Female,1981-09-25,Full-Time,9,2020-11-12,1
NL-200,Hritik,Kapadia,Hritik Kapadia,hritikkapadia@nineleaps.com,Female,1975-07-03,Full-Time,11,2021-02-08,2
NL-201,Damyanti,Bhalla,Damyanti Bhalla,damyantibhalla@nineleaps.com,Male,1983-12-02,Full-Time,7,2017-02-10,2
NL-202,Chavvi,Bahri,Chavvi Bahri,chavvibahri@nineleaps.com,Female,1975-01-28,Full-Time,3,2019-07-21,1
NL-203,Anvi,Tak,Anvi Tak,anvitak@nineleaps.com,Female,1989-11-07,Full-Time,5,2015-09-21,2
NL-204,Urvashi,Chaudhari,Urvashi Chaudhari,urvashichaudhari@nineleaps.com,Female,1994-04-17,Full-Time,8,2016-04-16,1
NL-205,Pushti,Shankar,Pushti Shankar,pushtishankar@nineleaps.com,Female,2000-12-22,Full-Time,3,2020-09-21,1
NL-206,Yoshita,Madan,Yoshita Madan,yoshitamadan@nineleaps.com,Male,1979-10-22,Full-Time,6,2017-03-19,1
NL-207,Forum,Dhaliwal,Forum Dhaliwal,forumdhaliwal@nineleaps.com,Male,1977-09-13,Full-Time,9,2023-05-05,1
NL-208,Krishna,Reddy,Krishna Reddy,krishnareddy@nineleaps.com,Female,1995-02-11,Full-Time,10,2018-11-07,2
NL-209,Idika,Johal,Idika Johal,idikajohal@nineleaps.com,Male,2003-04-11,Full-Time,8,2014-07-17,1
NL-210,Barkha,Mody,Barkha Mody,barkhamody@nineleaps.com,Male,1987-04-12,Full-Time,5,2016-11-17,2
NL-211,Ikshita,Virk,Ikshita Virk,ikshitavirk@nineleaps.com,Female,1995-01-04,Full-Time,5,2021-08-15,1
NLI-035,Hamsini,Shenoy,Hamsini Shenoy,hamsinishenoy@nineleaps.com,Male,2001-05-19,Intern,10,2017-03-27,1
NL-212,Charita,Majumdar,Charita Majumdar,charitamajumdar@nineleaps.com,Male,1993-03-27,Full-Time,2,2017-07-29,1
NLI-036,Avni,Ratta,Avni Ratta,avniratta@nineleaps.com,Male,2002-07-23,Intern,6,2015-01-11,2
NL-213,Zaitra,Dada,Zaitra Dada,zaitradada@nineleaps.com,Male,1989-04-21,Full-Time,11,2014-10-20,1
NL-214,Logan,Menon,Logan Menon,loganmenon@nineleaps.com,Male,1977-08-23,Full-Time,11,2023-10-15,2
NL-215,Pratyush,Singhal,Pratyush Singhal,pratyushsinghal@nineleaps.com,Female,1998-01-29,Full-Time,4,2016-10-25,2
NL-216,Teerth,Sharma,Teerth Sharma,teerthsharma@nineleaps.com,Female,1979-11-03,Full-Time,9,2016-12-30,2
NL-217,Fiyaz,Anne,Fiyaz Anne,fiyazanne@nineleaps.com,Male,1986-05-02,Full-Time,8,2022-03-31,1
NL-218,Advik,Batra,Advik Batra,advikbatra@nineleaps.com,Female,1994-01-04,Full-Time,8,2018-01-17,2
NL-219,Timothy,Lall,Timothy Lall,timothylall@nineleaps.com,Male,1993-01-28,Full-Time,8,2021-04-30,1
NLI-037,Warhi,Deshmukh,Warhi Deshmukh,warhideshmukh@nineleaps.com,Female,2003-08-16,Intern,6,2019-03-03,2
NL-220,Tanish,Mistry,Tanish Mistry,tanishmistry@nineleaps.com,Female,1984-02-16,Full-Time,4,2017-09-02,2
NL-221,Indrajit,Walla,Indrajit Walla,indrajitwalla@nineleaps.com,Male,1987-06-06,Full-Time,1,2023-09-03,2
NL-222,Viraj,Devi,Viraj Devi,virajdevi@nineleaps.com,Male,1984-10-04,Full-Time,1,2019-12-29,1
NLI-038,Zayan,Amble,Zayan Amble,zayanamble@nineleaps.com,Male,2004-01-05,Intern,12,2016-02-05,1
NLI-039,Bimala,Sahota,Bimala Sahota,bimalasahota@nineleaps.com,Female,2004-06-25,Intern,1,2014-10-03,1
NL-223,Ishwar,Chaudry,Ishwar Chaudry,ishwarchaudry@nineleaps.com,Male,1992-01-28,Full-Time,3,2022-08-11,2
NL-224,Siddharth,Rattan,Siddharth Rattan,siddharthrattan@nineleaps.com,Female,1993-06-07,Full-Time,10,2018-09-13,2
NLI-040,Zayan,Sampath,Zayan Sampath,zayansampath@nineleaps.com,Male,2000-07-08,Intern,1,2024-04-17,2
NL-225,Bina,Mahajan,Bina Mahajan,binamahajan@nineleaps.com,Female,1996-01-12,Full-Time,4,2021-07-06,1
NLI-041,Yatan,Mall,Yatan Mall,yatanmall@nineleaps.com,Female,2002-05-14,Intern,6,2024-07-24,2
NL-226,Hema,Deo,Hema Deo,hemadeo@nineleaps.com,Female,1975-01-24,Full-Time,5,2017-10-24,2
NL-227,Chasmum,Badami,Chasmum Badami,chasmumbadami@nineleaps.com,Male,1992-05-04,Full-Time,5,2017-10-20,2
NL-228,Kevin,Sani,Kevin Sani,kevinsani@nineleaps.com,Male,1983-06-21,Full-Time,12,2017-11-19,1
NL-229,Dakshesh,Nath,Dakshesh Nath,daksheshnath@nineleaps.com,Female,1998-10-05,Full-Time,5,2022-08-28,1
NL-230,Dhriti,Parikh,Dhriti Parikh,dhritiparikh@nineleaps.com,Female,1995-05-20,Full-Time,4,2022-01-10,2
NL-231,Ekapad,Date,Ekapad Date,ekapaddate@nineleaps.com,Male,1989-09-14,Full-Time,9,2016-07-01,1
NL-232,Reyansh,Mand,Reyansh Mand,reyanshmand@nineleaps.com,Male,1975-06-12,Full-Time,8,2022-08-13,1
NL-233,Lavanya,Dugal,Lavanya Dugal,lavanyadugal@nineleaps.com,Female,1996-02-01,Full-Time,5,2024-11-13,2
NL-234,Neelima,Sem,Neelima Sem,neelimasem@nineleaps.com,Male,1975-07-15,Full-Time,8,2022-01-08,2
NL-235,Manya,Sampath,Manya Sampath,manyasampath@nineleaps.com,Female,2003-12-27,Full-Time,9,2017-09-02,1
NL-236,Manya,Venkataraman,Manya Venkataraman,manyavenkataraman@nineleaps.com,Female,1990-01-18,Full-Time,1,2019-02-05,1
NL-237,Unni,Gulati,Unni Gulati,unnigulati@nineleaps.com,Female,1993-04-21,Full-Time,11,2017-08-15,2
NL-238,Rehaan,Thaman,Rehaan Thaman,rehaanthaman@nineleaps.com,Male,2002-07-22,Full-Time,9,2019-09-09,1
NL-239,Jason,Roy,Jason Roy,jasonroy@nineleaps.com,Male,2002-07-09,Full-Time,4,2021-04-29,2
NL-240,David,Sami,David Sami,davidsami@nineleaps.com,Female,1991-11-10,Full-Time,3,2016-09-25,1
NL-241,Nakul,Sarkar,Nakul Sarkar,nakulsarkar@nineleaps.com,Male,1988-09-17,Full-Time,4,2020-03-08,1
NL-242,Saumya,Modi,Saumya Modi,saumyamodi@nineleaps.com,Male,1975-11-18,Full-Time,3,2015-12-20,1
NL-243,Gunbir,Bhatt,Gunbir Bhatt,gunbirbhatt@nineleaps.com,Female,1999-01-31,Full-Time,12,2020-12-31,2
NLI-042,Osha,Bhavsar,Osha Bhavsar,oshabhavsar@nineleaps.com,Male,2003-09-01,Intern,3,2023-02-20,2
NL-244,Karan,Raghavan,Karan Raghavan,karanraghavan@nineleaps.com,Male,1976-04-12,Full-Time,2,2024-06-15,2
NL-245,Jai,Mahajan,Jai Mahajan,jaimahajan@nineleaps.com,Male,1983-08-27,Full-Time,11,2020-08-30,1
NL-246,Ikbal,Sarma,Ikbal Sarma,ikbalsarma@nineleaps.com,Male,1977-10-29,Full-Time,5,2015-06-04,2
NL-247,Ekaraj,Mallick,Ekaraj Mallick,ekarajmallick@nineleaps.com,Female,1981-10-07,Full-Time,7,2014-08-12,2
NL-248,Pooja,Varkey,Pooja Varkey,poojavarkey@nineleaps.com,Female,1976-12-19,Full-Time,8,2017-06-30,1
NL-249,Jeremiah,Sabharwal,Jeremiah Sabharwal,jeremiahsabharwal@nineleaps.com,Male,2002-03-26,Full-Time,10,2018-06-04,2
NLI-043,Tanay,Dara,Tanay Dara,tanaydara@nineleaps.com,Male,2002-05-28,Intern,8,2021-06-02,2
NL-250,Jack,Buch,Jack Buch,jackbuch@nineleaps.com,Female,2003-08-07,Full-Time,6,2018-03-28,2
NLI-044,Ekantika,Barad,Ekantika Barad,ekantikabarad@nineleaps.com,Female,2001-03-04,Intern,10,2016-11-29,1
NL-251,Frederick,Gola,Frederick Gola,frederickgola@nineleaps.com,Male,1996-05-16,Full-Time,3,2021-06-20,2
NL-252,Rudra,Bains,Rudra Bains,rudrabains@nineleaps.com,Female,2002-05-16,Full-Time,11,2022-11-24,2
NL-253,Lila,Kade,Lila Kade,lilakade@nineleaps.com,Male,1978-09-16,Full-Time,11,2020-07-09,1
NL-254,Bakhshi,Sankar,Bakhshi Sankar,bakhshisankar@nineleaps.com,Male,1980-08-06,Full-Time,4,2023-07-30,1
NL-255,Gaurangi,Iyengar,Gaurangi Iyengar,gaurangiiyengar@nineleaps.com,Female,1998-03-07,Full-Time,5,2018-06-13,2
NL-256,Owen,Mukherjee,Owen Mukherjee,owenmukherjee@nineleaps.com,Male,1999-08-21,Full-Time,8,2024-07-13,2
NL-257,Aarini,Deep,Aarini Deep,aarinideep@nineleaps.com,Male,1986-03-25,Full-Time,1,2014-06-26,2
NL-258,Bimala,Ahuja,Bimala Ahuja,bimalaahuja@nineleaps.com,Male,1997-06-13,Full-Time,3,2018-10-03,2
NL-259,Oscar,Bawa,Oscar Bawa,oscarbawa@nineleaps.com,Female,1980-06-17,Full-Time,7,2023-09-13,2
NL-260,Samaksh,Hayre,Samaksh Hayre,samakshhayre@nineleaps.com,Male,1992-03-14,Full-Time,9,2018-10-25,2
NL-261,Luke,Krish,Luke Krish,lukekrish@nineleaps.com,Female,1986-10-13,Full-Time,9,2022-01-09,1
NL-262,Pratyush,Sahota,Pratyush Sahota,pratyushsahota@nineleaps.com,Male,2003-04-15,Full-Time,3,2015-04-21,1
NL-263,Wyatt,Deshpande,Wyatt Deshpande,wyattdeshpande@nineleaps.com,Female,1996-06-13,Full-Time,9,2024-04-03,1
NL-264,Yashawini,Suri,Yashawini Suri,yashawinisuri@nineleaps.com,Female,1983-09-05,Full-Time,1,2017-07-31,1
NL-265,Daksh,Swamy,Daksh Swamy,dakshswamy@nineleaps.com,Male,1975-05-28,Full-Time,12,2017-11-26,1
NL-266,Gayathri,Purohit,Gayathri Purohit,gayathripurohit@nineleaps.com,Female,1994-11-04,Full-Time,6,2016-06-17,2
NLI-045,Wazir,Bera,Wazir Bera,wazirbera@nineleaps.com,Female,2002-09-05,Intern,1,2017-05-21,2
NL-267,Amara,Yadav,Amara Yadav,amarayadav@nineleaps.com,Male,1977-02-09,Full-Time,1,2017-07-15,2
NL-268,Keya,Vasa,Keya Vasa,keyavasa@nineleaps.com,Male,1991-10-10,Full-Time,10,2017-07-09,1
NL-269,Ryan,Shankar,Ryan Shankar,ryanshankar@nineleaps.com,Male,1991-05-19,Full-Time,2,2024-06-10,2
NL-270,Anirudh,Dugal,Anirudh Dugal,anirudhdugal@nineleaps.com,Male,1980-06-20,Full-Time,1,2019-02-26,2
NL-271,Jai,Gole,Jai Gole,jaigole@nineleaps.com,Female,1976-10-31,Full-Time,4,2024-08-07,2
NL-272,Zilmil,Garde,Zilmil Garde,zilmilgarde@nineleaps.com,Male,1977-01-16,Full-Time,1,2021-01-01,2
NL-273,Henry,Vala,Henry Vala,henryvala@nineleaps.com,Male,1987-01-09,Full-Time,12,2024-11-08,2
NL-274,Karan,Hayer,Karan Hayer,karanhayer@nineleaps.com,Male,1980-04-14,Full-Time,4,2020-10-18,2
NL-275,Charvi,Tara,Charvi Tara,charvitara@nineleaps.com,Female,1998-12-05,Full-Time,8,2020-10-25,1
NL-276,Samuel,Dyal,Samuel Dyal,samueldyal@nineleaps.com,Female,1980-10-03,Full-Time,1,2024-06-09,1
NL-277,Triveni,Kashyap,Triveni Kashyap,trivenikashyap@nineleaps.com,Male,1979-02-13,Full-Time,1,2020-07-18,2
NLI-046,Yachana,Mammen,Yachana Mammen,yachanamammen@nineleaps.com,Female,2003-05-13,Intern,10,2015-05-22,2
NL-278,Ekanta,Madan,Ekanta Madan,ekantamadan@nineleaps.com,Male,2003-02-10,Full-Time,9,2023-08-17,1
NL-279,Inaya,Dugar,Inaya Dugar,inayadugar@nineleaps.com,Female,1988-04-30,Full-Time,10,2014-12-03,2
NL-280,Amruta,Nagar,Amruta Nagar,amrutanagar@nineleaps.com,Female,1985-09-26,Full-Time,12,2023-07-01,2
NL-281,Oeshi,Hans,Oeshi Hans,oeshihans@nineleaps.com,Male,1977-08-07,Full-Time,11,2021-07-27,2
NL-282,Niharika,Johal,Niharika Johal,niharikajohal@nineleaps.com,Female,1999-08-25,Full-Time,9,2018-07-15,1
NL-283,Tejas,Bhargava,Tejas Bhargava,tejasbhargava@nineleaps.com,Female,1980-03-13,Full-Time,2,2017-04-11,1
NL-284,Sarthak,Patel,Sarthak Patel,sarthakpatel@nineleaps.com,Female,1993-01-20,Full-Time,8,2023-08-03,1
NL-285,Warinder,Wali,Warinder Wali,warinderwali@nineleaps.com,Male,1975-12-25,Full-Time,8,2014-11-28,2
NL-286,Harsh,Mitter,Harsh Mitter,harshmitter@nineleaps.com,Female,1983-08-12,Full-Time,10,2016-12-21,2
NL-287,Mahika,Goel,Mahika Goel,mahikagoel@nineleaps.com,Female,1981-08-18,Full-Time,8,2014-03-25,1
NL-288,Kai,Pathak,Kai Pathak,kaipathak@nineleaps.com,Female,1988-09-14,Full-Time,6,2021-07-31,1
NL-289,Oeshi,Bhasin,Oeshi Bhasin,oeshibhasin@nineleaps.com,Female,1990-10-24,Full-Time,5,2023-12-05,2
NL-290,Falguni,Gour,Falguni Gour,falgunigour@nineleaps.com,Male,1985-07-22,Full-Time,3,2023-07-25,1
NL-291,Kevin,Modi,Kevin Modi,kevinmodi@nineleaps.com,Male,2001-02-01,Full-Time,8,2020-02-05,2
NL-292,Girik,Dayal,Girik Dayal,girikdayal@nineleaps.com,Female,2001-06-05,Full-Time,4,2015-08-19,2
NLI-047,Ekiya,Handa,Ekiya Handa,ekiyahanda@nineleaps.com,Female,2000-10-20,Intern,8,2018-11-21,1
NL-293,Keya,Zacharia,Keya Zacharia,keyazacharia@nineleaps.com,Female,2001-10-28,Full-Time,5,2016-04-08,2
NL-294,Ria,Ravel,Ria Ravel,riaravel@nineleaps.com,Female,1984-05-12,Full-Time,2,2017-09-22,2
NL-295,Aarini,Krishna,Aarini Krishna,aarinikrishna@nineleaps.com,Female,1991-01-30,Full-Time,8,2016-02-05,2
NLI-048,Warjas,Kakar,Warjas Kakar,warjaskakar@nineleaps.com,Female,2001-09-23,Intern,4,2021-04-24,1
NL-296,Henry,Chatterjee,Henry Chatterjee,henrychatterjee@nineleaps.com,Female,1976-02-05,Full-Time,4,2016-01-07,2
NL-297,Wriddhish,Basak,Wriddhish Basak,wriddhishbasak@nineleaps.com,Female,1991-12-04,Full-Time,4,2024-07-05,1
NLI-049,Chandani,Chawla,Chandani Chawla,chandanichawla@nineleaps.com,Female,2003-11-12,Intern,11,2021-01-10,2
NLI-050,Jagat,Dave,Jagat Dave,jagatdave@nineleaps.com,Female,2000-04-03,Intern,1,2024-09-16,1
NLI-051,Xiti,Kapadia,Xiti Kapadia,xitikapadia@nineleaps.com,Female,2004-04-20,Intern,8,2017-08-02,1
NL-298,Gautami,Varughese,Gautami Varughese,gautamivarughese@nineleaps.com,Male,1979-11-30,Full-Time,11,2018-03-05,1
NL-299,Neel,Maharaj,Neel Maharaj,neelmaharaj@nineleaps.com,Male,1988-04-22,Full-Time,11,2016-06-02,2
NL-300,Megha,Bala,Megha Bala,meghabala@nineleaps.com,Female,1994-07-12,Full-Time,4,2014-09-09,2
NL-301,Gabriel,Varma,Gabriel Varma,gabrielvarma@nineleaps.com,Female,1977-08-19,Full-Time,4,2016-05-18,1
NL-302,Onveer,Arya,Onveer Arya,onveerarya@nineleaps.com,Male,1984-06-27,Full-Time,12,2024-02-29,2
NL-303,Vedhika,Panchal,Vedhika Panchal,vedhikapanchal@nineleaps.com,Male,1983-03-19,Full-Time,12,2016-01-13,2
NL-304,Qabil,Kaul,Qabil Kaul,qabilkaul@nineleaps.com,Male,1997-03-31,Full-Time,1,2017-10-09,1
NL-305,Sachi,Majumdar,Sachi Majumdar,sachimajumdar@nineleaps.com,Male,2003-02-27,Full-Time,10,2014-02-09,2
NL-306,Bachittar,Sarma,Bachittar Sarma,bachittarsarma@nineleaps.com,Male,1982-03-23,Full-Time,5,2015-01-02,1
NL-307,Mahika,Krishnan,Mahika Krishnan,mahikakrishnan@nineleaps.com,Male,1984-04-14,Full-Time,4,2017-10-16,1
NL-308,Yashvi,Mutti,Yashvi Mutti,yashvimutti@nineleaps.com,Male,1989-08-03,Full-Time,4,2023-04-20,2
NL-309,Aarav,Tiwari,Aarav Tiwari,aaravtiwari@nineleaps.com,Male,1996-12-03,Full-Time,11,2024-09-01,1
NL-310,Pushti,Iyer,Pushti Iyer,pushtiiyer@nineleaps.com,Male,1982-07-22,Full-Time,11,2018-01-04,2
NL-311,Chandani,Varghese,Chandani Varghese,chandanivarghese@nineleaps.com,Female,1987-10-28,Full-Time,5,2020-04-14,2
NL-312,Zilmil,Choudhary,Zilmil Choudhary,zilmilchoudhary@nineleaps.com,Female,1984-12-30,Full-Time,6,2017-02-25,2
NL-313,Chavvi,Ganguly,Chavvi Ganguly,chavviganguly@nineleaps.com,Female,1979-10-09,Full-Time,9,2020-04-15,1
NL-314,Oeshi,Modi,Oeshi Modi,oeshimodi@nineleaps.com,Female,1989-03-09,Full-Time,2,2017-06-25,1
NLI-052,Yash,Divan,Yash Divan,yashdivan@nineleaps.com,Female,2002-02-10,Intern,9,2020-03-06,1
NL-315,Arin,Bassi,Arin Bassi,arinbassi@nineleaps.com,Male,2000-12-08,Full-Time,12,2019-04-07,1
NL-316,Dalaja,Nori,Dalaja Nori,dalajanori@nineleaps.com,Male,1979-05-31,Full-Time,9,2015-08-29,1
NL-317,Ekantika,Arora,Ekantika Arora,ekantikaarora@nineleaps.com,Female,1979-10-18,Full-Time,5,2015-10-31,2
NLI-053,Robert,Aurora,Robert Aurora,robertaurora@nineleaps.com,Male,2002-11-10,Intern,10,2015-07-20,2
NL-318,Jeevika,Bal,Jeevika Bal,jeevikabal@nineleaps.com,Female,2000-10-25,Full-Time,2,2019-10-09,1
NL-319,Indira,Contractor,Indira Contractor,indiracontractor@nineleaps.com,Female,1981-01-01,Full-Time,9,2014-07-03,1
NL-320,Timothy,Baral,Timothy Baral,timothybaral@nineleaps.com,Male,1986-04-21,Full-Time,4,2020-09-02,2
NLI-054,Abhimanyu,Samra,Abhimanyu Samra,abhimanyusamra@nineleaps.com,Female,2000-08-16,Intern,11,2022-09-28,2
NL-321,Pahal,Malhotra,Pahal Malhotra,pahalmalhotra@nineleaps.com,Male,1975-09-08,Full-Time,10,2015-12-24,2
NL-322,Ekta,Bera,Ekta Bera,ektabera@nineleaps.com,Male,1998-01-26,Full-Time,11,2023-04-05,2
NL-323,Zansi,Sandhu,Zansi Sandhu,zansisandhu@nineleaps.com,Female,1991-12-08,Full-Time,2,2016-08-29,2
NL-324,Faraj,Vala,Faraj Vala,farajvala@nineleaps.com,Male,1984-12-19,Full-Time,10,2018-09-20,2
NL-325,Panini,Sawhney,Panini Sawhney,paninisawhney@nineleaps.com,Female,1995-12-27,Full-Time,9,2018-08-22,2
NL-326,Chanakya,Handa,Chanakya Handa,chanakyahanda@nineleaps.com,Female,2002-03-06,Full-Time,5,2019-01-07,1
NL-327,Amol,Bhavsar,Amol Bhavsar,amolbhavsar@nineleaps.com,Male,1994-06-12,Full-Time,7,2018-04-09,1
NL-328,Ekta,Krish,Ekta Krish,ektakrish@nineleaps.com,Male,1980-03-13,Full-Time,7,2022-01-01,1
NL-329,Laban,Madan,Laban Madan,labanmadan@nineleaps.com,Male,1991-12-27,Full-Time,1,2016-01-25,2
NLI-055,Shivani,Kibe,Shivani Kibe,shivanikibe@nineleaps.com,Male,2004-05-20,Intern,12,2021-07-15,1
NLI-056,Ekiya,Deo,Ekiya Deo,ekiyadeo@nineleaps.com,Female,2004-07-09,Intern,7,2015-11-27,2
NL-330,Aishani,Patil,Aishani Patil,aishanipatil@nineleaps.com,Female,1984-04-10,Full-Time,1,2021-03-27,2
NL-331,Neel,Dugar,Neel Dugar,neeldugar@nineleaps.com,Female,1993-06-12,Full-Time,1,2015-10-29,2
NL-332,Baghyawati,Kala,Baghyawati Kala,baghyawatikala@nineleaps.com,Female,2002-11-04,Full-Time,8,2014-07-29,2
NL-333,Vedhika,Korpal,Vedhika Korpal,vedhikakorpal@nineleaps.com,Female,1985-10-24,Full-Time,11,2022-09-16,2
NLI-057,Arya,Deep,Arya Deep,aryadeep@nineleaps.com,Female,2003-05-26,Intern,12,2022-06-26,2
NL-334,Nilima,Sanghvi,Nilima Sanghvi,nilimasanghvi@nineleaps.com,Female,1986-09-05,Full-Time,6,2024-05-05,2
NL-335,Yug,Ram,Yug Ram,yugram@nineleaps.com,Male,1990-12-05,Full-Time,7,2019-11-12,1
NL-336,Madhav,More,Madhav More,madhavmore@nineleaps.com,Male,1978-12-06,Full-Time,3,2018-09-19,1
NL-337,Oeshi,Salvi,Oeshi Salvi,oeshisalvi@nineleaps.com,Female,1990-03-07,Full-Time,2,2019-08-09,2
NL-338,Jason,Sami,Jason Sami,jasonsami@nineleaps.com,Female,1983-03-21,Full-Time,1,2018-01-10,1
NL-339,Anirudh,Pall,Anirudh Pall,anirudhpall@nineleaps.com,Male,1992-08-06,Full-Time,8,2020-09-24,1
NL-340,Vyanjana,Dass,Vyanjana Dass,vyanjanadass@nineleaps.com,Male,1989-04-02,Full-Time,8,2022-04-22,2
NL-341,Pushti,Toor,Pushti Toor,pushtitoor@nineleaps.com,Female,1994-09-03,Full-Time,6,2016-01-09,1
NL-342,Nathaniel,Ram,Nathaniel Ram,nathanielram@nineleaps.com,Female,1984-10-25,Full-Time,3,2024-05-16,2
NL-343,Vedika,Wali,Vedika Wali,vedikawali@nineleaps.com,Male,1991-07-16,Full-Time,2,2019-07-11,2
NL-344,Sanaya,Anand,Sanaya Anand,sanayaanand@nineleaps.com,Female,1997-08-24,Full-Time,11,2024-05-29,1
NL-345,Jairaj,Aurora,Jairaj Aurora,jairajaurora@nineleaps.com,Female,1999-09-01,Full-Time,7,2020-04-13,1
NL-346,Kritika,Vala,Kritika Vala,kritikavala@nineleaps.com,Female,2000-10-15,Full-Time,1,2021-10-04,1
NL-347,Shravya,Sanghvi,Shravya Sanghvi,shravyasanghvi@nineleaps.com,Female,1978-03-15,Full-Time,9,2021-09-13,2
NL-348,Onkar,Kuruvilla,Onkar Kuruvilla,onkarkuruvilla@nineleaps.com,Female,1977-10-22,Full-Time,11,2016-04-04,1
NL-349,Urishilla,Om,Urishilla Om,urishillaom@nineleaps.com,Male,1980-01-24,Full-Time,11,2016-12-21,2
NL-350,Lakshmi,Rajagopal,Lakshmi Rajagopal,lakshmirajagopal@nineleaps.com,Female,1983-11-26,Full-Time,5,2020-08-03,1
NL-351,Nikita,Gola,Nikita Gola,nikitagola@nineleaps.com,Female,1989-09-09,Full-Time,7,2021-11-02,1
NL-352,Isha,Chakraborty,Isha Chakraborty,ishachakraborty@nineleaps.com,Female,1989-05-30,Full-Time,10,2022-06-24,2
NL-353,Henry,Johal,Henry Johal,henryjohal@nineleaps.com,Female,1995-11-15,Full-Time,1,2022-01-29,2
NL-354,Gayathri,Deep,Gayathri Deep,gayathrideep@nineleaps.com,Male,1988-06-10,Full-Time,10,2014-10-21,1
NL-355,Ladli,Agate,Ladli Agate,ladliagate@nineleaps.com,Female,2000-05-26,Full-Time,5,2023-04-10,2
NL-356,Zansi,Vig,Zansi Vig,zansivig@nineleaps.com,Female,1998-01-12,Full-Time,3,2014-06-26,2
NL-357,Vinaya,Ratta,Vinaya Ratta,vinayaratta@nineleaps.com,Female,1975-02-05,Full-Time,6,2014-11-13,2
NL-358,Nidra,Upadhyay,Nidra Upadhyay,nidraupadhyay@nineleaps.com,Male,2001-07-02,Full-Time,7,2017-04-18,2
NL-359,Luke,Rajagopal,Luke Rajagopal,lukerajagopal@nineleaps.com,Male,2001-03-07,Full-Time,8,2023-08-19,1
NL-360,Eshana,Virk,Eshana Virk,eshanavirk@nineleaps.com,Female,1989-10-26,Full-Time,8,2015-05-12,2
NL-361,Divya,Ganesh,Divya Ganesh,divyaganesh@nineleaps.com,Female,1998-10-20,Full-Time,12,2018-02-11,1
NL-362,Saanvi,Arora,Saanvi Arora,saanviarora@nineleaps.com,Male,1990-02-07,Full-Time,11,2024-04-29,1
NLI-058,Januja,Deol,Januja Deol,janujadeol@nineleaps.com,Female,2000-12-02,Intern,2,2021-03-04,1
NL-363,Nitesh,Dara,Nitesh Dara,niteshdara@nineleaps.com,Female,1978-02-13,Full-Time,8,2021-07-19,1
NL-364,Yahvi,Trivedi,Yahvi Trivedi,yahvitrivedi@nineleaps.com,Female,1976-07-14,Full-Time,8,2015-03-23,1
